"ClientId";"FirstName";"LastName";"PESEL";"Login_LoginId";"Vehicle_VehicleId"
916;"KSENIIA";"LOREK";"58722537766";1911;1911
917;"GLORIA";"KOCHA—SKI";"63215357475";1912;1912
918;"ISABELLA";"GABRYå";"63965619486";1913;1913
919;"ADAMINA";"KOSTKA";"40812308515";1914;1914
920;"IWONNA";"P£ATEK";"82466409123";1915;1915
921;"SIMONA";"BALICKI";"54839481781";1916;1916
922;"EMANUELA";"SZCZYGIELSKI";"77218054024";1917;1917
923;"MIRA";"PISKORZ";"70425157692";1918;1918
924;"ALISA";"KALI—SKI";"55731411255";1919;1919
925;"JANA";"AMBROZIAK";"40116579549";1920;1920
926;"LUDWINA";"JAMR”Z";"86610285962";1921;1921
927;"ADOLFINA";"SUROWIEC";"58270943842";1922;1922
928;"LUDOMIRA";"WASZKIEWICZ";"88404942895";1923;1923
929;"DAJANA";"PUCHA£A";"86477434810";1924;1924
930;"ANIKA";"CZARNOTA";"75908463093";1925;1925
931;"INGRID";"£ACH";"72430628811";1926;1926
932;"SABRINA";"TRACZYK";"60549040426";1927;1927
933;"ELZA";"BILI—SKI";"56643887088";1928;1928
934;"ALOJZA";"PIECHOCKI";"87734435270";1929;1929
935;"SYLWESTRA";"PANASIUK";"42174091417";1930;1930
936;"EUFROZYNA";"PASZEK";"41129599590";1931;1931
937;"IDALIA";"SALA";"80611485437";1932;1932
938;"HANNAH";"DZIKOWSKI";"84423277177";1933;1933
939;"SVETLANA";"KOLASI—SKI";"76157871059";1934;1934
940;"BERENIKA";"W”JCIAK";"44225180622";1935;1935
941;"CARMEN";"BURDA";"44947355330";1936;1936
942;"CAROLINE";"W£OCH";"86461636199";1937;1937
943;"NIKOLETTA";"åWITA£A";"43824254449";1938;1938
944;"RAMONA";"ZBOROWSKI";"80608983824";1939;1939
945;"GABRIELLA";"BUREK";"77505156079";1940;1940
946;"ELLA";"PASEK";"40842424231";1941;1941
947;"DARYA";"WDOWIAK";"74374587911";1942;1942
948;"DARIIA";"NGUYEN";"42922684815";1943;1943
949;"ØAKLINA";"PI TA";"60619834816";1944;1944
950;"LEONA";"WAGNER";"78471641465";1945;1945
951;"KIRA";"KEMPA";"86674019122";1946;1946
952;"SVIATLANA";"OKO—";"77199623039";1947;1947
953;"NELLY";"BIEL";"63139041405";1948;1948
954;"EMILA";"BARON";"61703681793";1949;1949
955;"MARYIA";"BERNAT";"66892335826";1950;1950
956;"BOHDANA";"WALCZYK";"62205337913";1951;1951
957;"DALIA";"DOLATA";"55505646318";1952;1952
958;"LIUDMILA";"SZYMANIAK";"89760817848";1953;1953
959;"SWIET£ANA";"M•DRY";"42296379157";1954;1954
960;"VALENTINA";"GRELA";"84471898270";1955;1955
961;"EUDOKIA";"KRAUZE";"76121433587";1956;1956
962;"INA";"B£O—SKI";"85117294877";1957;1957
963;"SYBILLA";"BATOR";"52720603695";1958;1958
964;"ALICE";"OLEå";"48181969145";1959;1959
965;"ELIZABETH";"SKWAREK";"88918540345";1960;1960
966;"NAOMI";"ZAWISTOWSKI";"42791218371";1961;1961
967;"LILY";"WACHOWIAK";"48976416574";1962;1962
968;"ZORIANA";"STACHOWSKI";"78670256111";1963;1963
969;"HIERONIMA";"FIGURA";"45114223391";1964;1964
970;"MILANA";"JAROSZEWSKI";"41163844130";1965;1965
971;"NADIYA";"MODRZEJEWSKI";"51690015530";1966;1966
972;"HERONIMA";"STENCEL";"64837164360";1967;1967
973;"MICHAELA";"OSUCH";"49776495353";1968;1968
974;"FRYDERYKA";"ADAMCZEWSKI";"54205927688";1969;1969
975;"MARIE";"OG”REK";"86864908116";1970;1970
976;"ADOLFA";"CIO£EK";"44458990068";1971;1971
977;"ALICIA";"DZIURA";"77635038917";1972;1972
978;"S£AWA";"KAPICA";"55206170915";1973;1973
979;"LYUDMYLA";"FERENC";"83412357681";1974;1974
980;"ZENAIDA";"ZAR BSKI";"67706182938";1975;1975
981;"NELIA";"GAZDA";"49984853999";1976;1976
982;"GRACJANA";"G”RALCZYK";"62943172596";1977;1977
983;"WINCENTA";"FRANCZAK";"75579869552";1978;1978
984;"MARGARETA";"CICHOSZ";"51405566805";1979;1979
985;"BIANCA";"JEDYNAK";"75997486998";1980;1980
986;"MARGARITA";"£Oå";"88843527318";1981;1981
987;"BERNARDETA";"MULARCZYK";"52430635041";1982;1982
988;"VIOLETA";"ST PNIEWSKI";"52579056199";1983;1983
989;"SNIZHANA";"MIå";"41978356174";1984;1984
990;"INKA";"MROWIEC";"44374484485";1985;1985
991;"CYRYLA";"W•SOWSKI";"78806884608";1986;1986
992;"ØANETTA";"WEBER";"54787562767";1987;1987
993;"HANA";"WALIG”RA";"54403381563";1988;1988
994;"VIKTORYIA";"PARADOWSKI";"74216715792";1989;1989
995;"LILLY";"GROBELNY";"86223128387";1990;1990
996;"ELA";"P”£TORAK";"45670442645";1991;1991
997;"SZARLOTA";"LACHOWICZ";"79740269657";1992;1992
998;"ROXANA";"KOåCIELNIAK";"65966320497";1993;1993
999;"AUGUSTA";"MIECZKOWSKI";"88509148768";1994;1994
1000;"MARGOT";"DUTKIEWICZ";"44251049137";1995;1995
1001;"YAROSLAVA";"∆WIK";"77305306417";1996;1996
1002;"KAYA";"DOLI—SKI";"61270561449";1997;1997
1003;"VLADYSLAVA";"KO£ODZIEJCZAK";"74197041576";1998;1998
1004;"LES£AWA";"BOGDAN";"59834899418";1999;1999
1005;"LYUBOV";"BROØEK";"64278034220";2000;2000
